# Cycle, ((number_of_molecules(Ib,Tm), Tm=1,N_MolType), Ib=1,N_Box)
       100  300
       200  300
       300  300
       400  300
       500  300
       600  300
       700  300
       800  300
       900  300
      1000  300
      1100  300
      1200  300
      1300  300
      1400  300
      1500  300
      1600  300
      1700  300
      1800  300
      1900  300
      2000  300
      2100  300
      2200  300
      2300  300
      2400  300
      2500  300
      2600  300
      2700  300
      2800  300
      2900  300
      3000  300
      3100  300
      3200  300
      3300  300
      3400  300
      3500  300
      3600  300
      3700  300
      3800  300
      3900  300
      4000  300
      4100  300
      4200  300
      4300  300
      4400  300
      4500  300
      4600  300
      4700  300
      4800  300
      4900  300
      5000  300
      5100  300
      5200  300
      5300  300
      5400  300
      5500  300
